0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,labels
1.5259249,0.6591309,1.2941365,2.0638275,1.4977899,2.1702054,1.1616639,1.1324886,1.5608119,1.2952919,1.5388933,1.5800977,1.7019773,0.78859764,2.424379,1.9344053,2
1.6215436,2.005125,1.7888616,2.0196252,1.759627,1.5903263,1.9495809,1.7633833,2.292227,1.8217252,2.573675,2.069295,1.7490534,0.85308135,2.313101,0.9100617,0
1.7866426,1.6859266,1.8120282,1.5189621,1.7457979,1.5390024,1.7634557,1.6527579,2.1952026,2.108829,1.5001878,1.6676242,2.1885517,1.9327927,2.181378,1.9136063,3
1.5451256,0.38382062,1.1932286,2.3746743,1.380925,2.2670944,1.586082,0.9110124,1.3077949,1.0888158,1.5421396,1.7032628,2.2912843,0.85591465,1.9737151,1.7205571,2
1.704258,1.9990636,2.0901513,1.6837808,1.7129588,1.7069653,1.3886039,1.8942829,2.0265353,1.985403,2.4913168,2.1967998,1.6659801,0.94778997,2.3694518,1.1473727,6
1.6119957,1.4962306,1.2230746,1.3655136,1.96336,1.8952605,1.9802908,1.7968365,2.439641,1.8874573,1.718921,1.6764432,2.5152085,2.0554712,1.9485275,2.0155442,3
1.8020132,1.946517,2.078735,1.6399891,1.7960107,1.7610166,1.2801566,1.913006,1.474901,2.2203856,1.6128137,2.2793183,1.5028093,1.1662737,2.4430163,1.6064765,6
1.8498008,1.341589,1.5326308,1.1407591,1.9326081,1.7641935,1.4064932,1.736473,2.1435769,2.1243277,1.5718765,1.8018864,2.6671376,2.0189326,1.975102,2.046357,3
1.5651045,1.5145745,1.3596351,2.2112503,1.7076436,1.8073354,2.0904703,1.5894117,1.9957373,1.3256016,1.857709,1.6797837,1.3347669,2.0649657,1.8343596,2.126784,1
1.825014,1.7343574,1.8374411,1.6641455,1.6207088,1.7028133,1.438439,1.6977679,1.58484,2.683273,1.0020934,2.1557744,1.3982131,1.085505,2.619791,1.3568302,6
1.3488301,1.3188184,1.1354854,2.3694649,1.5848814,1.839629,2.4757001,1.3178608,1.8362257,0.51253515,1.9607975,1.6070832,0.8047479,2.6206615,1.7331556,2.5296385,1
1.3290992,1.3846463,1.0469971,2.5632145,1.5839034,2.2451246,2.5583987,1.4483511,1.9379022,1.4817194,2.2035599,1.8101541,1.6278769,2.3031545,1.7676332,2.0360103,1
1.8788735,1.3912795,1.4900308,0.9868423,2.0049434,1.5979929,1.5555712,1.9754592,2.1672945,2.3776789,1.3986837,1.7943006,2.5045035,2.0370955,2.2039063,2.0156734,3
1.4648093,1.0966616,1.9108012,1.874532,1.3241183,1.3855851,2.2491124,1.2450888,1.7236594,1.7611426,2.2727356,2.2934103,1.8862618,1.5579929,1.9992746,1.8284079,4
1.7225298,1.1868643,1.0648057,0.7561177,2.2543283,1.7196622,1.9685255,1.8926531,2.1181893,1.8415694,1.3244057,1.5657419,2.2857764,1.828083,2.3188915,1.8028976,3
1.5820848,1.6730547,1.5380557,1.5181475,1.9848491,1.8275983,1.6474138,1.8237149,1.3710665,2.6092849,1.4036666,2.390116,1.3275933,0.98234165,2.541664,1.5020336,6
1.5776705,0.77905566,1.8747753,1.837425,1.3538009,1.4664489,2.0124664,1.0244279,1.8613665,1.8067575,2.094311,2.066511,2.3242543,1.4554096,1.6182287,1.3952351,4
1.4396317,1.5236057,1.1253465,2.4335024,1.7208288,2.2364132,2.2880313,1.6204671,1.345777,1.6034802,2.1679895,1.311616,1.145214,2.60085,1.9111816,2.339829,1
1.7682487,1.8660883,1.9355218,1.4274355,1.7039902,1.7260829,1.281896,1.7661219,1.3358335,2.799367,1.2826316,2.3476532,1.4860125,0.9813898,2.4256957,1.4045929,6
1.6621315,1.934435,1.8371427,1.7591023,1.5983633,1.6170532,1.9937493,1.7512773,1.572126,2.3117225,1.7447804,2.3246484,1.5005412,1.0977156,2.47668,1.3936782,6
1.5564117,0.71756196,1.2405243,2.277835,1.4364526,2.2814164,1.5773917,1.1145563,1.4661938,1.2093222,1.3530301,1.3985124,1.7777711,0.67146754,2.4579422,2.0251703,2
1.2567588,1.3466189,0.90143174,2.6048744,1.4484752,2.0927658,2.6273503,1.1771569,1.6541792,1.6583513,2.2517185,1.4523472,1.3567587,2.4676802,1.8393404,2.2085028,1
1.4532092,0.6843604,1.1000906,2.3888214,1.5356351,2.3586566,1.6932598,1.2470769,1.3576512,1.4253246,2.0100365,2.0662696,1.9580485,1.02806,2.386445,2.0694354,2
1.3166323,1.1602991,1.1079178,2.6728375,1.5106997,2.1752095,2.1752012,1.1336247,2.0405521,1.0846899,2.510543,1.24308,0.89905983,2.798198,1.5686607,2.4845285,1
1.7807778,1.4718461,1.6248785,1.2370578,2.0552795,1.6241306,1.5757449,1.8692163,2.0794885,2.224642,1.6349893,1.8984568,2.2337103,2.03684,2.0043247,2.004841,3
1.7830551,1.52154,1.2469337,1.1270131,2.1587727,1.6347401,1.9376948,1.8343171,2.3891666,2.3116403,1.4291683,1.7065665,2.1380994,2.0709915,2.0933309,1.9964982,3
1.7125455,1.4224946,1.6537241,1.9002788,1.5222107,1.8819529,1.4854844,1.4956138,1.7683423,1.5597193,2.0638077,2.1165392,1.8616927,1.6118927,2.0011811,1.8556777,5
1.2632873,1.3089106,1.2396895,2.3966014,1.4308593,1.898207,2.6517055,1.143406,1.6223857,1.4991452,2.0419981,1.4859445,1.2676244,2.4013734,1.8658693,2.259081,1
1.4755737,0.9285607,1.2697889,2.3141391,1.3938581,2.181897,1.7207397,1.0473795,1.30564,1.1106249,1.4048736,1.8728724,1.7276137,0.9017178,2.2440314,1.9622481,2
1.3318365,1.4893336,1.0847971,2.374406,1.6405159,1.8739859,2.4775355,1.4233366,1.5943058,1.3481222,2.084077,1.4559076,1.1462063,2.5134017,1.841958,2.3132873,1
1.7396761,1.0541782,1.2564853,0.78328204,1.9529022,1.5109447,1.795914,1.916389,2.5726955,1.9749173,1.1991951,1.4878181,1.7930917,1.9897625,1.9070935,1.6839815,3
1.3331357,1.4249815,1.049857,2.4666898,1.5867847,1.9361794,2.5223656,1.3607728,1.5448381,1.2573757,2.3460288,1.5917717,1.2599754,2.7375436,1.7828436,2.1948674,1
1.58142,0.8259289,1.1599578,2.2194617,1.456095,2.280538,1.5013725,1.1911387,1.4094995,1.1104659,1.473971,1.580052,1.9890321,0.7484798,2.257293,1.8410654,2
1.6349589,1.7353274,1.8846654,1.5456845,1.7392297,1.5927991,1.7031381,1.7591181,1.6543249,1.8169345,2.441975,2.3610933,2.1208138,1.3510255,1.9076867,1.843417,5
1.6389582,2.0554564,2.1561506,1.8446193,1.6090153,1.6922942,1.3949379,1.8711374,1.6298646,2.8028443,1.4060186,2.3458185,1.6885573,1.2625016,2.446436,1.1945978,6
1.4980228,0.36675167,1.0815238,2.333358,1.2772223,2.3615324,1.4485782,0.9736589,1.1991503,0.82560366,1.8367202,2.0024903,2.4656734,1.0530998,1.9496888,1.7901924,2
1.3603752,1.825572,1.1422274,2.2805998,1.6504554,2.01934,2.287487,1.5809817,1.8328406,1.3715546,2.128341,1.5643842,1.3095824,2.4101555,1.7759542,2.218541,1
1.6310949,1.2475907,1.410645,1.2956393,1.9661797,1.6907854,1.8509125,1.6672192,2.032715,2.2305887,1.4521581,1.7559576,2.0745978,1.8461987,2.212059,1.8735248,3
1.7217119,1.3272069,1.1461923,0.9338397,2.2374141,1.6568413,1.7850709,1.9161428,2.376936,2.4404783,1.3945117,1.7836369,2.2344704,2.139987,2.0789711,2.0311944,3
1.3632854,0.39003387,0.8963991,2.3986254,1.4772398,2.44664,1.6316813,0.97264177,1.4109489,0.8795344,1.7153052,1.8081139,2.1245086,0.9680229,2.1343155,1.8529644,2
1.8086542,1.8753777,1.9857197,1.513549,1.756493,1.6977688,1.2549211,1.8996816,1.4550148,1.6968597,2.5045564,2.7075675,2.0381901,1.068619,2.198819,1.5028367,5
1.3805053,1.2996724,1.7333986,2.0398448,1.369466,1.4431605,2.5960875,1.3271661,1.7945923,1.5049155,2.1138754,1.8488959,1.670368,2.285849,1.8319151,2.005368,1
1.3932014,1.0300696,1.0877632,2.539155,1.5958655,2.0837586,2.0966775,1.2358265,1.3620199,1.1005852,1.6894946,1.6429092,2.1419811,0.776363,2.29233,1.956127,2
1.3843365,1.2827189,1.3541586,2.263607,1.4494771,1.697188,2.650163,1.1619279,1.3284826,1.5539681,1.9993612,1.0859979,0.8717777,2.5682573,1.9420197,2.5708878,1
1.798649,1.970888,1.923787,1.5646585,1.6491926,1.684606,1.3308004,1.8454503,1.4394804,2.818551,1.1044922,2.252763,1.4653753,1.0332785,2.5159457,1.4267741,6
1.3575767,1.1960441,1.2398793,2.3234193,1.5455611,2.0084069,1.9765549,1.3741616,1.4813329,0.9295985,2.097063,1.7726125,1.2045324,2.600724,1.8754807,2.293675,1
1.6737965,1.0332408,1.2457775,0.8325526,2.15283,1.6749097,1.8085756,1.7413093,1.9559953,1.682982,1.6447498,1.7820963,2.4765904,1.5597724,2.1681662,1.5301217,3
1.7936882,1.9045904,2.0222476,1.4853569,1.7438298,1.7404468,1.1048739,1.866197,1.8254136,1.5584863,2.6769326,2.3557634,2.0077062,1.2875898,2.0721776,1.6868511,5
1.7727789,1.9676596,1.9290627,1.7381693,1.8456092,1.6564653,1.4937997,1.9726475,1.7437658,2.6449487,1.3229967,2.2855515,1.2028583,1.3626536,2.4980328,1.7033919,6
1.6540756,2.0170553,1.833852,2.2155018,1.6806037,1.5625868,2.393625,1.6813666,2.2525315,2.0559697,2.0671303,1.7929296,1.6542103,0.786088,2.435917,0.8120435,0
1.8545938,2.0455356,2.0343843,1.5385399,1.8451414,1.7588927,1.3523406,2.0749643,1.1836182,2.8007004,1.3302294,2.4479969,1.5539775,0.9497028,2.3387647,1.4198478,6
1.799912,1.1378783,1.0737346,0.7247902,2.2930596,1.6413647,1.6669837,1.8834774,2.3085825,2.3692803,1.4126626,1.736651,2.1521218,2.0245252,2.1491547,1.9989021,3
1.38082,1.5691024,1.0662947,2.378087,1.5465596,2.014007,2.3040113,1.3725182,1.820604,1.2869465,2.070635,1.6929082,1.3671325,2.3690338,1.7949661,2.160898,1
1.6540434,1.8372676,1.7945741,1.6379633,1.6603096,1.7578076,1.0561467,1.769862,1.8211998,1.8551303,2.2204156,2.1510563,1.8752142,1.7407693,1.7782991,2.0640326,5
1.4640009,1.4463673,1.6201543,2.109555,1.400746,1.5144868,2.6542788,1.3221169,1.6936774,1.8940122,1.8430008,2.0213943,2.382468,1.3852724,1.359874,1.310247,4
1.6682935,1.9406605,1.929727,2.172955,1.7115624,1.7531565,1.9161221,1.7383727,2.3782837,1.7882134,2.6916451,2.102978,1.4875965,0.67568123,2.4206786,0.9306122,0
1.4939915,1.6457577,1.6463761,1.881382,1.6128238,1.5132625,2.2816756,1.5148554,2.3984401,1.8302482,2.1992316,1.8613948,1.5131023,0.99337554,2.289034,1.0473789,0
1.5762135,1.8600999,1.783104,1.8511095,1.687213,1.817516,1.6206204,1.7026733,1.751463,1.6548539,2.5092807,2.3458145,1.9289787,1.4138672,2.0231845,1.8067734,5
1.6813192,1.8846904,2.0842426,1.7559179,1.6528652,1.7029833,1.4660897,1.7347378,1.2163565,2.6123872,1.2042747,2.442076,1.3525237,1.064465,2.3878832,1.7842548,6
1.5514412,1.2724692,1.7187442,1.947968,1.4073083,1.5368606,2.3032029,1.2196122,1.5743499,1.8862885,1.7682277,2.0568519,2.5137029,1.2321247,1.2009262,1.1228931,4
1.6938639,1.1252121,1.0882593,0.9299311,2.130886,1.8407518,1.6776918,1.739454,2.3213212,2.1440144,1.5576771,1.7323532,2.5173113,2.107367,2.0420382,2.0324411,3
1.7455475,1.9546285,2.0653505,1.6861378,1.6863716,1.52087,1.5534419,1.9080808,1.7617626,2.4640057,1.5282317,2.168836,1.9823605,1.6163713,2.1917467,1.4501321,6
1.805504,1.2598126,1.3342192,1.0075997,2.03086,1.7021253,1.7605294,1.8061982,2.2418869,2.2879288,1.1438693,1.50081,2.3849702,1.8472316,2.4661896,1.833161,3
1.5849003,0.62222517,1.2378827,2.273294,1.6651549,2.4020047,1.4115016,1.2149547,1.4121491,1.0727837,1.7943144,1.9978931,2.0027382,1.1308662,2.156098,1.9306862,2
1.3813139,1.4903533,1.127767,2.4550335,1.5871441,1.9510608,2.6263392,1.4537792,1.8229042,1.3416224,2.3607647,1.2871926,1.0492839,2.6697483,1.6919571,2.3833075,1
1.5562229,0.46373758,1.058156,2.3469946,1.6591436,2.4040508,1.2211275,1.1740407,1.4651716,1.1913093,1.3794526,1.4014677,1.9749804,0.8388728,2.2565997,2.0275543,2
1.712477,1.7752469,2.1304011,1.6736952,1.4452091,1.3951527,1.8204116,1.6716435,1.6222079,1.554227,1.8595905,1.9979234,2.0954819,1.1078627,1.9310567,1.4175168,5
1.6218162,1.5084894,1.6348821,1.2911081,1.8693764,1.6705067,1.706946,1.6848235,1.9535294,1.9817697,2.1425195,2.0355377,1.5842549,1.2074754,2.2859092,1.6071655,5
1.5752912,1.3028502,1.9049774,1.8419677,1.3851768,1.3447485,2.3179967,1.2075697,2.004794,1.7099425,2.2598464,2.030135,2.2747493,1.4870265,1.7948979,1.5094467,4
1.7945882,1.4233375,1.6229733,1.334447,2.0005617,1.7605848,1.4754121,1.7996318,2.1916804,1.8572793,1.6963587,1.7133476,1.9010484,1.911189,1.950682,1.8657938,3
1.6516309,1.7108498,1.8399396,1.6607523,1.7371866,1.8427149,1.4405456,1.7276114,1.5893762,1.4998378,2.2117975,2.4297948,1.9291247,1.4965028,1.9539347,1.7275332,5
1.4573412,1.2056425,1.4020078,1.340469,1.8573697,1.6648229,2.1642227,1.5757463,2.5918813,1.4622955,2.165069,1.7879469,1.1983536,0.713668,2.2802777,0.88247156,0
1.3213917,1.3925966,1.0207262,2.4775925,1.6515782,1.952873,2.5640116,1.3884238,1.8055834,1.3509492,2.4811513,1.7017052,1.4471596,2.6782305,1.7068566,2.1012716,1
1.4193909,0.84569734,1.0636045,2.2835667,1.6119432,2.313221,1.6503838,1.3913112,1.2491448,0.68368673,1.7787045,1.8052429,2.4933372,0.7814686,2.0020096,1.6572655,2
1.872857,1.8091899,1.9010524,1.4614396,1.789604,1.3364784,1.7207345,1.8722473,2.0249476,1.7284437,2.114793,1.9735222,2.1314979,1.3793867,1.8371958,1.209109,5
1.8382521,1.2004228,1.003911,0.9991408,2.1732264,1.6191025,1.7135708,1.8478957,2.0704737,2.1831753,1.5542705,1.8441938,2.4951165,1.995139,1.9972394,2.0078855,3
1.760423,1.3301997,1.300657,0.9148182,2.1420674,1.6760488,1.6869594,1.8973494,1.9004653,2.027432,1.704301,1.9041679,2.2707655,1.9000834,1.9015427,1.9046695,3
1.8772328,1.718099,1.9879664,1.3722572,1.8492935,1.7237842,1.0004988,1.874986,1.3487189,1.7138596,2.3891742,2.7240767,2.1089284,1.3303112,1.9138693,1.6910484,5
1.7171654,1.1627359,1.3330803,0.9410711,2.0570066,1.611729,1.8402005,1.6740768,2.2283392,1.8949827,1.6982787,1.7318716,2.5575025,1.9598893,1.989366,1.9234443,3
1.6672434,1.7720282,1.7320321,1.8123915,1.5120296,1.8486694,1.5341735,1.8584151,1.5217246,2.096369,1.3999434,2.0895343,1.4734001,1.1334959,2.4247782,1.6217277,6
1.4241457,0.8034815,1.0862933,2.5353487,1.3541952,2.2913651,1.942975,1.0955827,1.2567848,0.8944871,1.5056974,1.6758906,2.2555118,0.7399263,2.0707388,1.7441305,2
1.7251586,1.9667459,1.7373639,1.6985368,1.6790475,1.6609198,1.8505617,1.9069333,1.6948844,1.9419987,2.1726904,2.315786,1.8164093,1.3996396,2.2019148,1.7384742,5
1.6795901,1.8183041,1.9387925,1.7284194,1.6866184,1.6774956,1.552781,1.6886243,1.2298061,2.9308963,1.2395229,2.3927355,1.5598618,0.9951631,2.3353562,1.5235647,6
1.6403798,1.9091787,1.8823334,1.479366,1.7154021,1.7024943,1.2920097,1.8572294,1.5754539,2.6616414,1.2429296,2.1849287,1.4123275,1.1462564,2.513036,1.5100026,6
1.3231593,1.5244792,1.0810719,2.3696334,1.6429435,1.8798053,2.508355,1.4312317,1.6968027,1.3567945,2.2242503,1.213417,0.9589095,2.6496325,1.7489147,2.437165,1
1.9582064,1.3346775,1.5122656,0.8831819,2.1491892,1.7015868,1.1039997,1.8958137,2.3569314,2.0256941,1.4125053,1.5084732,2.4054704,1.9383721,2.2716362,1.9297552,3
1.7303835,1.1275251,2.1744158,1.5694783,1.4162964,1.3897282,1.629614,1.1753497,1.8215044,1.9000559,1.5939442,1.8879124,2.396709,1.4378624,1.432763,1.2371243,4
1.5443155,1.9499454,1.9288969,1.9299968,1.492632,1.5184213,2.1519756,1.7540891,2.1935186,2.1474073,2.1314807,1.8389931,1.5113853,1.1900315,2.3423295,1.4545382,0
1.5350026,0.44616807,1.0988594,2.2320964,1.5274786,2.500032,1.3849906,1.1057538,1.2168515,0.78516775,1.729134,1.9824417,2.0632768,0.93571466,2.1923413,2.0467186,2
1.2802289,1.4159973,0.9664335,2.3831813,1.5199084,1.970132,2.5903113,1.2577063,1.799888,1.2743216,2.321128,1.7113886,1.410083,2.5802703,1.7285786,2.1184714,1
1.3964851,0.55990344,1.0514657,2.09576,1.5693663,2.4057074,1.5600417,1.1681094,1.5047565,1.3510917,1.9406984,1.9475385,2.0931997,1.2028034,2.1669562,1.8982093,2
1.2900414,1.2869575,1.096717,2.4367275,1.4817543,2.0063145,2.6380494,1.226867,1.737072,1.130273,2.0356176,1.3617054,0.92448235,2.5380206,1.7920665,2.451406,1
1.767923,1.9929949,2.1632867,1.6230265,1.7613842,1.7633008,1.1123463,1.9394901,1.5036703,2.526478,1.6984076,2.5159159,1.4067189,1.3391694,2.4244275,1.7282503,6
1.6781937,1.642879,1.5832201,1.7459775,1.6273974,1.8831239,1.2834033,1.6667317,1.4651785,2.9140615,1.1692171,2.2999256,1.4173146,1.1739415,2.4031057,1.7377044,6
1.5525488,0.6449285,1.2379234,2.2261093,1.4492298,2.382861,1.4340558,1.1677344,1.3002981,1.2140341,1.623302,1.9281098,1.985816,1.0888968,2.1569276,1.9580162,2
1.8476988,1.9678389,1.9771255,1.5166465,1.8098665,1.7415316,1.359539,1.9271129,2.1203241,2.663956,1.1507677,2.0305188,1.3013222,1.494905,2.4213629,1.4545599,6
1.4163749,1.08281,1.0718945,2.401244,1.5247612,2.1264045,2.1508474,1.2198175,1.8675022,1.3123612,2.3881533,1.9441227,1.6502545,2.4301808,1.705049,2.0131676,1
1.4614714,1.5669262,1.3303341,2.323639,1.6024657,1.7499157,2.457441,1.4488939,1.9465344,0.43891832,2.6433253,1.7665621,1.0407327,3.1362915,1.4968222,2.2654865,1
1.5417824,1.7803873,1.6588804,1.9903454,1.7963631,1.7426903,2.2600956,1.6506639,2.1941607,1.9201363,1.9527171,1.8181164,1.6096195,1.052303,2.344534,1.0979183,0
1.1855875,1.3229026,0.90085185,2.4640858,1.722742,2.2685683,2.6496508,1.4205893,1.5598241,1.2235193,2.3732553,1.6430242,1.292791,2.753872,1.7746924,2.1666234,1
1.4284644,1.4882979,1.4471276,2.1371384,1.5311832,1.8261013,2.1363714,1.5064434,2.2880025,1.7851806,2.4399822,2.026524,1.7298995,0.80617386,2.2817,0.74731016,0
1.6584169,1.665102,2.052726,1.9487084,1.4855388,1.335177,2.1577246,1.4380038,1.7159454,1.9449103,1.6335968,1.9508356,2.4949367,1.3498781,1.3301951,1.1845139,4
1.4345871,1.272418,1.6279706,2.0254915,1.380307,1.6117597,2.4375768,1.2428783,1.6775465,1.8915144,1.8371196,2.0254474,2.3736396,1.3993205,1.3751013,1.32649,4
1.48434,1.359722,1.7877967,1.8357686,1.4002501,1.5126568,2.128438,1.4682592,1.8069857,1.8506061,1.9106945,1.9920005,2.2532442,1.4940584,1.5959289,1.4038433,4
1.5086209,1.9627787,1.5635307,2.003734,1.6421975,1.7390826,2.2961488,1.6558617,2.383933,1.9198567,1.99754,1.7570055,1.542372,0.9506622,2.4249072,0.94765365,0
1.7401129,1.9358894,2.0192127,1.8189412,1.7274984,1.689874,1.5767506,1.8111365,1.6172585,2.7490718,1.7026526,2.4822464,1.5234269,1.4637202,2.3393037,1.7602136,6
1.3841772,0.0,1.188519,2.3329487,1.2863404,2.2330136,1.5907217,0.69927424,1.5357178,1.2633871,1.5440066,1.6166396,1.918646,1.0005099,2.2070563,1.8892655,2
1.3824512,1.194511,1.919453,1.9172117,1.2337441,1.3858008,2.2378702,1.2268678,1.804498,2.099006,1.6191018,1.9844952,2.7065866,1.5513852,1.4319069,1.3988677,4
1.7294242,1.8351827,1.9270158,1.8527683,1.7278343,1.7075382,1.7194072,1.7299497,2.0040567,2.1412802,2.2079988,1.9387668,1.5881026,0.45530015,2.4320467,0.68712246,0
1.9027642,1.8011874,1.9266533,1.5438026,1.7332532,1.7328006,1.3312215,1.7074559,1.3652145,1.1608877,2.3464599,2.7002008,2.0425599,1.4563634,1.7841109,1.697099,5
1.5224319,1.8414353,1.6413614,2.182959,1.6129478,1.7204909,2.3008854,1.7406895,2.5258331,1.8995646,2.199499,1.803431,1.3864394,0.8988316,2.3843465,0.97344846,0
1.5780281,1.1946073,2.0722604,1.7264141,1.2015027,1.1353333,2.3007364,1.1844851,1.6600697,1.3335909,2.1540904,2.2006557,2.2944193,1.265557,1.7027122,1.2148484,4
1.7739279,2.0011203,2.1714845,1.6134467,1.7556458,1.7527626,1.1632843,1.9470681,1.6409497,1.2720975,2.7857344,2.492803,2.2254398,1.3765991,1.7628697,1.6923178,5
1.54463,1.3141899,2.0123386,1.8262843,1.3456416,1.3290458,2.1000688,1.3372797,1.9670829,1.9358902,1.9575438,2.0120993,2.5417743,1.571192,1.4539757,1.4740523,4
1.741922,2.0302498,2.0070982,1.7837003,1.7182384,1.7384834,1.3819149,1.9404945,1.4493848,2.719637,1.4517057,2.4397576,1.2928709,1.0933514,2.5410652,1.6001511,6
1.5088639,1.7909292,1.9081143,2.0481794,1.5994444,1.5669069,2.2348359,1.4565638,2.6326513,1.5240885,2.1839466,1.7775862,1.0830536,0.66841364,2.3298717,0.911814,0
1.7485045,2.1007364,2.174994,1.6434301,1.7500123,1.7381871,1.1750579,2.0135806,1.4408019,2.5335002,1.4557858,2.285029,1.4862437,1.1220506,2.4025838,1.5188339,6
1.8454682,1.3829718,1.5466989,0.95272154,2.0315697,1.6290723,1.4778318,1.8561172,2.311665,2.1111557,1.5065631,1.6667094,2.475381,2.0564702,2.1116633,1.9830577,3
1.6259402,1.6174744,1.4741652,2.0389884,1.6249207,1.6582211,2.2491784,1.5269403,2.3238404,1.6099063,2.4885616,2.0664775,1.3674934,0.8305867,2.3187292,1.0650058,0
1.3828738,1.5849738,1.7520359,1.9870182,1.5465484,1.6134288,2.3645427,1.3976494,2.143531,1.7935143,2.4520752,2.108158,1.6595443,1.0197802,2.293728,1.1837744,0
1.2625244,1.4893103,0.8646254,2.482533,1.5377127,2.0996342,2.6730108,1.3021824,2.030181,1.5179832,2.0832107,1.4560522,1.3164424,2.2607613,1.7526124,2.2548177,1
1.8170285,1.921872,1.9795775,1.7892406,1.7332612,1.6422539,1.5456339,1.8058729,1.5404087,1.5596972,2.6301267,2.5035958,2.2084718,1.3711745,1.7036986,1.8319436,5
1.4046896,0.6037135,1.131594,2.4751596,1.5331514,2.4130092,1.3331522,1.0336769,1.3845985,0.9232365,1.6411132,1.7251254,2.1894631,0.8167324,2.1313844,1.716198,2
1.4587331,1.8074913,1.2410696,2.3950305,1.6149868,1.8903338,2.599699,1.6264085,1.5992599,1.0743197,2.546622,1.9005293,1.4874194,2.858528,1.7088845,2.088099,1
1.655001,1.9654946,1.783672,2.1930082,1.7080904,1.580869,2.2878623,1.7016107,1.8434999,1.5349184,2.2673585,1.5012822,1.3557652,2.4408762,1.7600801,2.2100453,1
1.56922,1.8098006,1.7595503,2.1715174,1.5287938,1.6287329,2.1737053,1.6022581,2.0676348,1.3584514,2.2938635,2.1820414,1.4367656,0.93529516,2.26195,1.1059595,0
1.620649,1.3540902,1.7569916,1.4212348,1.6542461,1.8247122,1.5026863,1.6459953,1.4653434,2.616722,1.2300738,2.3496683,1.249244,1.2186543,2.4217784,1.8254758,6
1.4813498,0.47488254,1.3328234,2.0047853,1.4363619,2.0697439,1.7002685,0.9488404,1.4226912,1.4069902,1.5624704,1.5751891,1.8595103,0.82325214,2.3988068,2.0375006,2
1.3351521,1.4177151,1.0625408,2.486336,1.6226954,1.9223676,2.5383704,1.3759525,1.6818103,1.4831365,2.1257315,1.0826033,0.88980675,2.5729728,1.7834873,2.507508,1
1.6821954,1.3055193,1.2633926,1.1342295,2.0878487,1.6700739,1.8249865,1.83693,2.2953334,1.7037487,1.262083,1.5100392,2.3416383,1.6634084,2.3610995,1.561572,3
1.7174494,1.7184912,2.1068656,1.88591,1.4252318,1.290242,2.049839,1.4864684,2.271176,1.6456739,2.3387046,2.0222805,1.5052912,0.8524155,2.2798033,0.8646342,0
1.7315503,1.6600913,2.22976,1.5334953,1.567729,1.5814109,1.2056533,1.7228152,1.5961529,1.8692713,2.306922,2.4758677,1.9084042,1.401029,2.1204755,1.7272042,5
1.5322553,1.8420691,1.6380081,2.190295,1.6567401,1.6304257,2.3195531,1.619126,1.9961622,1.4755703,2.152044,1.8783737,1.5876912,2.0299737,1.7636517,1.8946937,1
1.4687141,0.5473807,1.0273606,2.1684606,1.6109445,2.4172099,1.525011,1.2775337,1.3564979,0.9841464,1.5658782,1.7621146,2.0743833,0.87318254,2.1544485,1.7963929,2
1.9103191,1.9281206,1.9682462,1.4824642,1.7787172,1.6901098,1.1924953,1.9414685,1.7855216,1.648586,2.413619,2.2645988,1.9375696,1.5103862,1.9931121,1.7965262,5
1.5316023,1.3691638,1.8085624,1.826739,1.3905368,1.50421,1.9317652,1.5191102,1.5642589,1.9124247,1.755662,2.0563424,2.3938918,1.325522,1.3242573,1.2574345,4
1.6203622,2.0110583,1.8573872,2.0246341,1.6294926,1.5474275,2.2109966,1.681312,1.4967989,1.2217556,1.2615463,1.8513354,1.7394825,0.8309299,2.061844,1.4508235,0
1.4852278,0.6476512,1.2016134,2.1858244,1.5154411,2.289926,1.410047,1.1640625,1.5547639,0.96951574,1.7031298,1.6925434,1.8660078,0.9804313,2.2841148,2.0162506,2
1.754324,1.841738,2.0231004,1.65012,1.6630846,1.6226559,1.3030376,1.6707072,1.7832041,1.7162611,2.308056,2.2392132,2.0303872,1.4158598,2.0474632,1.5488905,5
1.3048447,1.1666675,1.9656856,2.0811493,1.3133773,1.4716843,2.3001833,1.0642538,1.7434717,1.9673281,1.8992798,2.1055176,2.715303,1.2779107,1.1755853,1.1699073,4
1.7763823,1.8595436,1.8833748,1.6163112,1.6630325,1.7336195,1.3026304,1.7524981,1.8297843,1.6111947,2.5001457,2.2917109,1.8980056,1.4113711,2.0382745,1.7273962,5
1.3373159,1.5374309,1.0155538,2.3836765,1.5259879,1.9917283,2.5456536,1.3393246,1.5856289,1.6530135,2.460417,1.5053585,1.400794,2.6385946,1.8479568,2.156353,1
1.694959,1.0227032,1.3648117,1.1643282,1.8637985,1.6517094,1.9726614,1.5491291,2.3183732,2.0094438,1.5553254,1.6625168,2.7062113,2.038081,2.0588627,2.0024168,3
1.508218,1.5402215,1.9135264,1.8561878,1.3589973,1.3781838,2.4072983,1.458292,1.7433147,1.8060083,1.934502,2.037139,2.1589806,1.4685589,1.680945,1.4298391,4
1.7535543,0.8759253,1.475663,0.9774803,1.894513,1.577319,1.8534576,1.6007309,2.2377524,2.4735806,1.428983,1.8779908,2.1780868,2.0797806,2.040858,2.0131245,3
1.6143626,1.6476662,1.7483115,1.3939172,1.887556,1.7373298,1.4380019,1.7874085,1.504262,2.7694077,1.2831511,2.2519286,1.4142059,1.101431,2.492837,1.5548948,6
